file_date,id,stationName,availableDocks,totalDocks,latitude,longitude,statusValue,statusKey,availableBikes,stAddress1,stAddress2,city,postalCode,location,altitude,testStation,lastCommunicationTime,landMark
2017-07-11 03:59:10 AM,3072,Leonard St & Boerum St,1,24,40.70583339,-73.94644578,In Service,1,22,Leonard St & Boerum St,,,,,,False,2017-07-11 03:56:12 AM,
2017-07-11 03:59:10 AM,3073,Division Ave & Hooper St,20,27,40.70691254,-73.95441667,In Service,1,7,Division Ave & Hooper St,,,,,,False,2017-07-11 03:55:45 AM,
2017-07-11 03:59:10 AM,3074,Montrose Ave & Bushwick Ave,13,31,40.70767788,-73.94016171,In Service,1,17,Montrose Ave & Bushwick Ave,,,,,,False,2017-07-11 03:56:01 AM,
2017-07-11 03:59:10 AM,3075,Division Ave & Marcy Ave,30,33,40.70708701,-73.95796783,In Service,1,3,Division Ave & Marcy Ave,,,,,,False,2017-07-11 03:57:49 AM,
2017-07-11 03:59:10 AM,3076,Scholes St & Manhattan Ave,13,24,40.70870368,-73.9448625,In Service,1,10,Scholes St & Manhattan Ave,,,,,,False,2017-07-11 03:56:24 AM,
2017-07-11 03:59:10 AM,3077,Stagg St & Union Ave,4,33,40.70877084,-73.95095259,In Service,1,28,Stagg St & Union Ave,,,,,,False,2017-07-11 03:55:56 AM,
2017-07-11 03:59:10 AM,3078,Broadway & Roebling St,11,27,40.70925562,-73.95982218,In Service,1,14,Broadway & Roebling St,,,,,,False,2017-07-11 03:58:21 AM,
2017-07-11 03:59:10 AM,3080,S 4 St & Rodney St,7,21,40.70934,-73.95608,In Service,1,12,S 4 St & Rodney St,,,,,,False,2017-07-11 03:58:46 AM,
2017-07-11 03:59:10 AM,3081,Graham Ave & Grand St,17,23,40.711863,-73.944024,In Service,1,6,Graham Ave & Grand St,,,,,,False,2017-07-11 03:58:39 AM,
2017-07-11 03:59:10 AM,3082,Hope St & Union Ave,19,25,40.71167351,-73.95141312,In Service,1,6,Hope St & Union Ave,,,,,,False,2017-07-11 03:58:09 AM,
2017-07-11 03:59:10 AM,3083,Bushwick Ave & Powers St,20,30,40.71247661,-73.94100005,In Service,1,10,Bushwick Ave & Powers St,,,,,,False,2017-07-11 03:56:55 AM,
2017-07-11 03:59:10 AM,3085,Roebling St & N 4 St,2,25,40.71469,-73.95739,In Service,1,23,Roebling St & N 4 St,,,,,,False,2017-07-11 03:55:50 AM,
2017-07-11 03:59:10 AM,3086,Graham Ave & Conselyea St,22,25,40.715143,-73.944507,In Service,1,2,Graham Ave & Conselyea St,,,,,,False,2017-07-11 03:58:51 AM,
2017-07-11 03:59:10 AM,3087,Metropolitan Ave & Meeker Ave,22,30,40.71413311,-73.95234386,In Service,1,6,Metropolitan Ave & Meeker Ave,,,,,,False,2017-07-11 03:57:46 AM,
2017-07-11 03:59:10 AM,3088,Union Ave & Jackson St,6,19,40.7160751,-73.952029,In Service,1,13,Union Ave & Jackson St,,,,,,False,2017-07-11 03:58:10 AM,
2017-07-11 03:59:10 AM,3090,N 8 St & Driggs Ave,30,31,40.71774592,-73.95600096,In Service,1,0,N 8 St & Driggs Ave,,,,,,False,2017-07-11 03:57:12 AM,
2017-07-11 03:59:10 AM,3091,Frost St & Meeker St,23,31,40.71764,-73.94882,In Service,1,8,Frost St & Meeker St,,,,,,False,2017-07-11 03:58:16 AM,
2017-07-11 03:59:10 AM,3092,Berry St & N 8 St,27,27,40.7190095,-73.95852515,In Service,1,0,Berry St & N 8 St,,,,,,False,2017-07-11 03:58:33 AM,
2017-07-11 03:59:10 AM,3093,N 6 St & Bedford Ave,24,28,40.71745169,-73.95850939,In Service,1,3,N 6 St & Bedford Ave,,,,,,False,2017-07-11 03:55:40 AM,
2017-07-11 03:59:10 AM,3094,Graham Ave & Withers St,10,18,40.7169811,-73.94485918,In Service,1,8,Graham Ave & Withers St,,,,,,False,2017-07-11 03:58:32 AM,
2017-07-11 03:59:10 AM,3095,Graham Ave & Herbert St,18,23,40.71929301,-73.94500379,In Service,1,5,Graham Ave & Herbert St,,,,,,False,2017-07-11 03:56:47 AM,
2017-07-11 03:59:10 AM,3096,Union Ave & N 12 St,12,39,40.71924,-73.95242,In Service,1,25,Union Ave & N 12 St,,,,,,False,2017-07-11 03:57:23 AM,
2017-07-11 03:59:10 AM,3100,Nassau Ave & Newell St,7,39,40.724812564400175,-73.94752621650696,In Service,1,32,Nassau Ave & Newell St,,,,,,False,2017-07-11 03:57:13 AM,
2017-07-11 03:59:10 AM,3101,N 12 St & Bedford Ave,17,27,40.72079821,-73.95484712,In Service,1,10,N 12 St & Bedford Ave,,,,,,False,2017-07-11 03:55:22 AM,
2017-07-11 03:59:10 AM,3102,Driggs Ave & Lorimer St,22,27,40.72179134,-73.9504154,In Service,1,5,Driggs Ave & Lorimer St,,,,,,False,2017-07-11 03:57:51 AM,
2017-07-11 03:59:10 AM,3103,N 11 St & Wythe Ave,17,27,40.72153267,-73.95782357,In Service,1,10,N 11 St & Wythe Ave,,,,,,False,2017-07-11 03:58:05 AM,
2017-07-11 03:59:10 AM,3105,N 15 St & Wythe Ave,21,24,40.724055,-73.955736,In Service,1,3,N 15 St & Wythe Ave,,,,,,False,2017-07-11 03:55:24 AM,
2017-07-11 03:59:10 AM,3106,Driggs Ave & N Henry St,0,19,40.72325,-73.94308,In Service,1,19,Driggs Ave & N Henry St,,,,,,False,2017-07-11 03:57:50 AM,
2017-07-11 03:59:10 AM,3107,Bedford Ave & Nassau Ave,11,39,40.72311651,-73.95212324,In Service,1,28,Bedford Ave & Nassau Ave,,,,,,False,2017-07-11 03:57:51 AM,
2017-07-11 03:59:10 AM,3108,Nassau Ave & Russell St,0,24,40.72557,-73.94434,In Service,1,24,Nassau Ave & Russell St,,,,,,False,2017-07-11 03:55:46 AM,
2017-07-11 03:59:10 AM,3109,Banker St & Meserole Ave,0,31,40.72606,-73.95621,In Service,1,31,Banker St & Meserole Ave,,,,,,False,2017-07-11 03:58:47 AM,
2017-07-11 03:59:10 AM,3110,Meserole Ave & Manhattan Ave,13,27,40.72708584,-73.95299117,In Service,1,14,Meserole Ave & Manhattan Ave,,,,,,False,2017-07-11 03:57:12 AM,
2017-07-11 03:59:10 AM,3111,Norman Ave & Leonard St,7,25,40.7258483,-73.95064893,In Service,1,18,Norman Ave & Leonard St,,,,,,False,2017-07-11 03:56:30 AM,
2017-07-11 03:59:10 AM,3112,Milton St & Franklin St,20,33,40.72906,-73.95779,In Service,1,13,Milton St & Franklin St,,,,,,False,2017-07-11 03:55:26 AM,
2017-07-11 03:59:10 AM,3113,Greenpoint Ave & Manhattan Ave,10,27,40.73026,-73.95394,In Service,1,17,Greenpoint Ave & Manhattan Ave,,,,,,False,2017-07-11 03:57:57 AM,
2017-07-11 03:59:10 AM,3115,India St & Manhattan Ave,0,34,40.73232194,-73.9550858,In Service,1,33,India St & Manhattan Ave,,,,,,False,2017-07-11 03:55:50 AM,
2017-07-11 03:59:10 AM,3116,Huron St & Franklin St,15,35,40.73266,-73.95826,In Service,1,20,Huron St & Franklin St,,,,,,False,2017-07-11 03:55:27 AM,
2017-07-11 03:59:10 AM,3117,Franklin St & Dupont St,12,27,40.73564,-73.95866,In Service,1,15,Franklin St & Dupont St,,,,,,False,2017-07-11 03:58:01 AM,
2017-07-11 03:59:10 AM,3118,McGuinness Blvd & Eagle St,21,30,40.73555,-73.95284,In Service,1,8,McGuinness Blvd & Eagle St,,,,,,False,2017-07-11 03:57:00 AM,
2017-07-11 03:59:10 AM,3119,Vernon Blvd & 50 Ave,43,45,40.74232744,-73.95411749,In Service,1,2,Vernon Blvd & 50 Ave,,,,,,False,2017-07-11 03:55:32 AM,
2017-07-11 03:59:10 AM,3120,Center Blvd & Borden Ave,19,20,40.74161,-73.96044,In Service,1,1,Center Blvd & Borden Ave,,,,,,False,2017-07-11 03:59:05 AM,
2017-07-11 03:59:10 AM,3121,Jackson Ave & 46 Rd,27,27,40.74524768,-73.94733276,In Service,1,0,Jackson Ave & 46 Rd,,,,,,False,2017-07-11 03:57:00 AM,
2017-07-11 03:59:10 AM,3122,48 Ave & 5 St,25,31,40.744363287066875,-73.9558732509613,In Service,1,6,48 Ave & 5 St,,,,,,False,2017-07-11 03:58:54 AM,
2017-07-11 03:59:10 AM,3123,31 St & Thomson Ave,24,27,40.74469738,-73.93540375,In Service,1,3,31 St & Thomson Ave,,,,,,False,2017-07-11 03:58:58 AM,
2017-07-11 03:59:10 AM,3124,46 Ave & 5 St,8,27,40.74731,-73.95451,In Service,1,19,46 Ave & 5 St,,,,,,False,2017-07-11 03:58:16 AM,
2017-07-11 03:59:10 AM,3125,45 Rd & 11 St,23,23,40.74708586,-73.94977234,In Service,1,0,45 Rd & 11 St,,,,,,False,2017-07-11 03:58:47 AM,
2017-07-11 03:59:10 AM,3126,44 Dr & Jackson Ave,31,34,40.74718234,-73.9432635,In Service,1,1,44 Dr & Jackson Ave,,,,,,False,2017-07-11 03:55:14 AM,
2017-07-11 03:59:10 AM,3127,9 St & 44 Rd,17,35,40.74966,-73.9521,In Service,1,18,9 St & 44 Rd,,,,,,False,2017-07-11 03:57:56 AM,
2017-07-11 03:59:10 AM,3128,21 St & 43 Ave,18,23,40.75052534,-73.94594845,In Service,1,5,21 St & 43 Ave,,,,,,False,2017-07-11 03:58:37 AM,
2017-07-11 03:59:10 AM,3129,Queens Plaza North & Crescent St,7,31,40.75110165,-73.94073717,In Service,1,21,Queens Plaza North & Crescent St,,,,,,False,2017-07-11 03:55:51 AM,
2017-07-11 03:59:10 AM,3130,21 St & Queens Plaza North,26,31,40.75325964,-73.94335788,In Service,1,5,21 St & Queens Plaza North,,,,,,False,2017-07-11 03:58:47 AM,
2017-07-11 03:59:10 AM,3131,E 68 St & 3 Ave,29,31,40.76712840349542,-73.96224617958069,In Service,1,1,E 68 St & 3 Ave,,,,,,False,2017-07-11 03:58:06 AM,
2017-07-11 03:59:10 AM,3132,E 59 St & Madison Ave,35,35,40.76350532,-73.97109243,In Service,1,0,E 59 St & Madison Ave,,,,,,False,2017-07-11 03:56:07 AM,
2017-07-11 03:59:10 AM,3134,3 Ave & E 62 St,48,51,40.76312584,-73.96526895,In Service,1,2,3 Ave & E 62 St,,,,,,False,2017-07-11 03:56:29 AM,
2017-07-11 03:59:10 AM,3135,E 75 St & 3 Ave,32,41,40.77112927,-73.95772297,In Service,1,9,E 75 St & 3 Ave,,,,,,False,2017-07-11 03:58:01 AM,
2017-07-11 03:59:10 AM,3136,5 Ave & E 63 St,45,47,40.766368,-73.971518,In Service,1,0,5 Ave & E 63 St,,,,,,False,2017-07-11 03:58:29 AM,
2017-07-11 03:59:10 AM,3137,5 Ave & E 73 St,29,31,40.77282817,-73.96685276,In Service,1,1,5 Ave & E 73 St,,,,,,False,2017-07-11 03:57:36 AM,
2017-07-11 03:59:10 AM,3139,E 72 St & Park Ave,42,43,40.77118287540658,-73.96409422159195,In Service,1,0,E 72 St & Park Ave,,,,,,False,2017-07-11 03:55:35 AM,
2017-07-11 03:59:10 AM,3140,1 Ave & E 78 St,1,55,40.77140426,-73.9535166,In Service,1,53,1 Ave & E 78 St,,,,,,False,2017-07-11 03:56:07 AM,
2017-07-11 03:59:10 AM,3141,1 Ave & E 68 St,53,59,40.76500525,-73.95818491,In Service,1,3,1 Ave & E 68 St,,,,,,False,2017-07-11 03:57:35 AM,
2017-07-11 03:59:10 AM,3142,1 Ave & E 62 St,30,41,40.7612274,-73.96094022,In Service,1,5,1 Ave & E 62 St,,,,,,False,2017-07-11 03:57:17 AM,
2017-07-11 03:59:10 AM,3143,5 Ave & E 78 St,45,47,40.77632142182271,-73.96427392959595,In Service,1,0,5 Ave & E 78 St,,,,,,False,2017-07-11 03:56:47 AM,
2017-07-11 03:59:10 AM,3144,E 81 St & Park Ave,46,46,40.77677702,-73.9590097,In Service,1,0,E 81 St & Park Ave,,,,,,False,2017-07-11 03:55:45 AM,
2017-07-11 03:59:10 AM,3145,E 84 St & Park Ave,30,45,40.77862688,-73.95772073,In Service,1,13,E 84 St & Park Ave,,,,,,False,2017-07-11 03:56:41 AM,
2017-07-11 03:59:10 AM,3146,E 81 St & 3 Ave,39,47,40.77573034,-73.9567526,In Service,1,8,E 81 St & 3 Ave,,,,,,False,2017-07-11 03:58:06 AM,
2017-07-11 03:59:10 AM,3147,E 85 St & 3 Ave,29,39,40.77801203,-73.95407149,In Service,1,9,E 85 St & 3 Ave,,,,,,False,2017-07-11 03:56:49 AM,
2017-07-11 03:59:10 AM,3148,E 84 St & 1 Ave,1,31,40.77565541,-73.95068615,In Service,1,29,E 84 St & 1 Ave,,,,,,False,2017-07-11 03:57:37 AM,
2017-07-11 03:59:10 AM,3150,E 85 St & York Ave,24,47,40.77536905,-73.94803392,In Service,1,22,E 85 St & York Ave,,,,,,False,2017-07-11 03:58:24 AM,
2017-07-11 03:59:10 AM,3151,E 81 St & York Ave,17,43,40.7728384,-73.94989233,In Service,1,26,E 81 St & York Ave,,,,,,False,2017-07-11 03:56:32 AM,
2017-07-11 03:59:10 AM,3152,3 Ave & E 71 St,25,27,40.76873687,-73.96119945,In Service,1,1,3 Ave & E 71 St,,,,,,False,2017-07-11 03:56:39 AM,
2017-07-11 03:59:10 AM,3155,Lexington Ave & E 63 St,39,39,40.76440023,-73.96648977,In Service,1,0,Lexington Ave & E 63 St,,,,,,False,2017-07-11 03:57:19 AM,
2017-07-11 03:59:10 AM,3156,E 72 St & York Ave,30,39,40.76663814,-73.95348296,In Service,1,6,E 72 St & York Ave,,,,,,False,2017-07-11 03:57:12 AM,
2017-07-11 03:59:10 AM,3157,East End Ave & E 86 St,17,27,40.77518615,-73.94446054,In Service,1,10,East End Ave & E 86 St,,,,,,False,2017-07-11 03:55:12 AM,
2017-07-11 03:59:10 AM,3158,W 63 St & Broadway,30,31,40.77163851,-73.98261428,In Service,1,0,W 63 St & Broadway,,,,,,False,2017-07-11 03:59:04 AM,
2017-07-11 03:59:10 AM,3159,W 67 St & Broadway,30,31,40.77492513,-73.98266566,In Service,1,1,W 67 St & Broadway,,,,,,False,2017-07-11 03:57:42 AM,
2017-07-11 03:59:10 AM,3160,Central Park West & W 76 St,29,39,40.77896784,-73.97374737,In Service,1,9,Central Park West & W 76 St,,,,,,False,2017-07-11 03:57:50 AM,
2017-07-11 03:59:10 AM,3161,W 76 St & Columbus Ave,45,59,40.7801839724239,-73.97728532552719,In Service,1,12,W 76 St & Columbus Ave,,,,,,False,2017-07-11 03:58:25 AM,
2017-07-11 03:59:10 AM,3162,W 78 St & Broadway,28,39,40.78339981,-73.98093133,In Service,1,10,W 78 St & Broadway,,,,,,False,2017-07-11 03:57:35 AM,
2017-07-11 03:59:10 AM,3163,Central Park West & W 68 St,42,43,40.7734066,-73.97782542,In Service,1,0,Central Park West & W 68 St,,,,,,False,2017-07-11 03:55:52 AM,
2017-07-11 03:59:10 AM,3164,Columbus Ave & W 72 St,66,67,40.7770575,-73.97898475,In Service,1,0,Columbus Ave & W 72 St,,,,,,False,2017-07-11 03:57:57 AM,
2017-07-11 03:59:10 AM,3165,Central Park West & W 72 St,43,51,40.77579376683666,-73.9762057363987,In Service,1,5,Central Park West & W 72 St,,,,,,False,2017-07-11 03:59:04 AM,
2017-07-11 03:59:10 AM,3166,Riverside Dr & W 72 St,0,41,40.78057799010334,-73.98562431335449,In Service,1,38,Riverside Dr & W 72 St,,,,,,False,2017-07-11 03:56:27 AM,
2017-07-11 03:59:10 AM,3167,Amsterdam Ave & W 73 St,34,55,40.77966809007312,-73.98093044757842,In Service,1,8,Amsterdam Ave & W 73 St,,,,,,False,2017-07-11 03:58:30 AM,
2017-07-11 03:59:10 AM,3168,Central Park West & W 85 St,13,31,40.78472675,-73.96961715,In Service,1,17,Central Park West & W 85 St,,,,,,False,2017-07-11 03:55:14 AM,
2017-07-11 03:59:10 AM,3169,Riverside Dr & W 82 St,0,39,40.78720869,-73.98128127,In Service,1,34,Riverside Dr & W 82 St,,,,,,False,2017-07-11 03:59:10 AM,
2017-07-11 03:59:10 AM,3170,W 84 St & Columbus Ave,25,35,40.78499979,-73.97283406,In Service,1,10,W 84 St & Columbus Ave,,,,,,False,2017-07-11 03:58:47 AM,
2017-07-11 03:59:10 AM,3171,Amsterdam Ave & W 82 St,14,39,40.78524672,-73.97667321,In Service,1,25,Amsterdam Ave & W 82 St,,,,,,False,2017-07-11 03:56:20 AM,
2017-07-11 03:59:10 AM,3172,W 74 St & Columbus Ave,18,27,40.7785669,-73.97754961,In Service,1,8,W 74 St & Columbus Ave,,,,,,False,2017-07-11 03:56:50 AM,
2017-07-11 03:59:10 AM,3173,Riverside Blvd & W 67 St,5,39,40.777507027547976,-73.98888587951659,In Service,1,31,Riverside Blvd & W 67 St,,,,,,False,2017-07-11 03:56:19 AM,
2017-07-11 03:59:10 AM,3175,W 70 St & Amsterdam Ave,16,31,40.77748046,-73.98288594,In Service,1,12,W 70 St & Amsterdam Ave,,,,,,False,2017-07-11 03:57:53 AM,
2017-07-11 03:59:10 AM,3176,W 64 St & West End Ave,16,43,40.77452835,-73.98753759,In Service,1,27,W 64 St & West End Ave,,,,,,False,2017-07-11 03:56:14 AM,
2017-07-11 03:59:10 AM,3177,W 84 St & Broadway,50,63,40.7867947,-73.977112,In Service,1,13,W 84 St & Broadway,,,,,,False,2017-07-11 03:58:37 AM,
2017-07-11 03:59:10 AM,3178,Riverside Dr & W 78 St,14,39,40.78414472,-73.98362492,In Service,1,25,Riverside Dr & W 78 St,,,,,,False,2017-07-11 03:55:16 AM,
2017-07-11 03:59:10 AM,3179,Park Ave & Marcus Garvey Blvd,4,23,40.698617,-73.941342,In Service,1,19,Park Ave & Marcus Garvey Blvd,,,,,,False,2017-07-11 03:56:16 AM,
2017-07-11 03:59:10 AM,3180,Brooklyn Bridge Park - Pier 2,5,31,40.69878,-73.99712,In Service,1,25,Brooklyn Bridge Park - Pier 2,,,,,,False,2017-07-11 03:58:47 AM,
2017-07-11 03:59:10 AM,3182,Yankee Ferry Terminal,7,42,40.686931,-74.016966,In Service,1,31,Yankee Ferry Terminal,,,,,,False,2017-07-11 03:57:17 AM,
2017-07-11 03:59:10 AM,3183,Exchange Place,29,30,40.7162469,-74.0334588,In Service,1,0,Exchange Place,,,,,,False,2017-07-11 03:55:20 AM,
2017-07-11 03:59:10 AM,3184,Paulus Hook,11,14,40.7141454,-74.0335519,In Service,1,1,Paulus Hook,,,,,,False,2017-07-11 03:57:06 AM,
2017-07-11 03:59:10 AM,3185,City Hall,22,22,40.7177325,-74.043845,In Service,1,0,City Hall,,,,,,False,2017-07-11 03:56:47 AM,
2017-07-11 03:59:10 AM,3186,Grove St PATH,42,42,40.71958611647166,-74.04311746358871,In Service,1,0,Grove St PATH,,,,,,False,2017-07-11 03:55:14 AM,
2017-07-11 03:59:10 AM,3187,Warren St,20,22,40.7211236,-74.03805095,In Service,1,2,Warren St,,,,,,False,2017-07-11 03:58:01 AM,
2017-07-11 03:59:10 AM,3188,NJCU,12,18,40.7101087,-74.0858489,In Service,1,6,NJCU,,,,,,False,2017-07-11 03:57:48 AM,
2017-07-11 03:59:10 AM,3189,West Side Light Rail,11,14,40.714402,-74.0887723,In Service,1,3,West Side Light Rail,,,,,,False,2017-07-11 03:57:26 AM,
2017-07-11 03:59:10 AM,3190,Garfield Ave Station,8,14,40.7104670233797,-74.07003879547119,In Service,1,6,Garfield Ave Station,,,,,,False,2017-07-11 03:58:22 AM,
2017-07-11 03:59:10 AM,3191,Union St,1,18,40.7182113,-74.0836394,In Service,1,17,Union St,,,,,,False,2017-07-11 03:58:18 AM,
2017-07-11 03:59:10 AM,3192,Liberty Light Rail,16,22,40.7112423,-74.0557013,In Service,1,4,Liberty Light Rail,,,,,,False,2017-07-11 03:59:04 AM,
2017-07-11 03:59:10 AM,3193,Lincoln Park,8,18,40.7246050998869,-74.07840594649315,In Service,1,8,Lincoln Park,,,,,,False,2017-07-11 03:56:09 AM,
2017-07-11 03:59:10 AM,3194,McGinley Square,3,22,40.7253399253558,-74.06762212514877,In Service,1,18,McGinley Square,,,,,,False,2017-07-11 03:56:40 AM,
2017-07-11 03:59:10 AM,3195,Sip Ave,38,38,40.73074262530658,-74.06378388404846,In Service,1,0,Sip Ave,,,,,,False,2017-07-11 03:57:03 AM,
2017-07-11 03:59:10 AM,3196,Riverview Park,6,18,40.7443187,-74.0439909,In Service,1,12,Riverview Park,,,,,,False,2017-07-11 03:56:01 AM,
2017-07-11 03:59:10 AM,3197,North St,5,18,40.752559,-74.044725,In Service,1,12,North St,,,,,,False,2017-07-11 03:55:36 AM,
2017-07-11 03:59:10 AM,3198,Heights Elevator,4,18,40.748715945380226,-74.04044330120087,In Service,1,14,Heights Elevator,,,,,,False,2017-07-11 03:58:02 AM,
2017-07-11 03:59:10 AM,3199,Newport Pkwy,14,14,40.7287448,-74.0321082,In Service,1,0,Newport Pkwy,,,,,,False,2017-07-11 03:55:37 AM,
2017-07-11 03:59:10 AM,3200,MLK Light Rail,0,0,40.7111305,-74.0788855,Not In Service,1,0,MLK Light Rail,,,,,,False,2017-07-11 03:57:35 AM,
2017-07-11 03:59:10 AM,3201,Dey St,12,18,40.737711,-74.066921,In Service,1,6,Dey St,,,,,,False,2017-07-11 03:58:26 AM,
2017-07-11 03:59:10 AM,3202,Newport PATH,17,18,40.7272235,-74.0337589,In Service,1,0,Newport PATH,,,,,,False,2017-07-11 03:56:46 AM,
2017-07-11 03:59:10 AM,3203,Hamilton Park,4,26,40.727595966,-74.044247311,In Service,1,20,Hamilton Park,,,,,,False,2017-07-11 03:56:08 AM,
2017-07-11 03:59:10 AM,3205,JC Medical Center,17,22,40.71653978099194,-74.0496379137039,In Service,1,5,JC Medical Center,,,,,,False,2017-07-11 03:57:15 AM,
2017-07-11 03:59:10 AM,3206,Hilltop,25,26,40.7311689,-74.0575736,In Service,1,0,Hilltop,,,,,,False,2017-07-11 03:56:01 AM,
2017-07-11 03:59:10 AM,3207,Oakland Ave,7,26,40.7376037,-74.0524783,In Service,1,19,Oakland Ave,,,,,,False,2017-07-11 03:56:46 AM,
2017-07-11 03:59:10 AM,3209,Brunswick St,9,22,40.7241765,-74.0506564,In Service,1,12,Brunswick St,,,,,,False,2017-07-11 03:58:19 AM,
2017-07-11 03:59:10 AM,3210,Pershing Field,12,18,40.742677141,-74.051788633,In Service,1,6,Pershing Field,,,,,,False,2017-07-11 03:56:22 AM,
2017-07-11 03:59:10 AM,3211,Newark Ave,20,22,40.72152515,-74.046304543,In Service,1,1,Newark Ave,,,,,,False,2017-07-11 03:57:08 AM,
2017-07-11 03:59:10 AM,3212,Christ Hospital,12,22,40.734785818,-74.050443636,In Service,1,10,Christ Hospital,,,,,,False,2017-07-11 03:58:38 AM,
2017-07-11 03:59:10 AM,3213,Van Vorst Park,16,22,40.71848892,-74.047726625,In Service,1,5,Van Vorst Park,,,,,,False,2017-07-11 03:55:16 AM,
2017-07-11 03:59:10 AM,3214,Essex Light Rail,12,22,40.7127742,-74.0364857,In Service,1,9,Essex Light Rail,,,,,,False,2017-07-11 03:56:40 AM,
2017-07-11 03:59:10 AM,3215,Central Ave,12,18,40.7467299,-74.0492509,In Service,1,5,Central Ave,,,,,,False,2017-07-11 03:56:01 AM,
2017-07-11 03:59:10 AM,3216,Columbia Park,15,18,40.6970299,-74.0969366,In Service,1,2,Columbia Park,,,,,,False,2017-07-11 03:58:25 AM,
2017-07-11 03:59:10 AM,3217,Bayside Park,10,18,40.698650544,-74.082079678,In Service,1,7,Bayside Park,,,,,,False,2017-07-11 03:55:38 AM,
2017-07-11 03:59:10 AM,3220,5 Corners Library,12,18,40.734961020009514,-74.0595030784607,In Service,1,6,5 Corners Library,,,,,,False,2017-07-11 03:55:21 AM,
2017-07-11 03:59:10 AM,3221,47 Ave & 31 St,18,27,40.743,-73.93561,In Service,1,7,47 Ave & 31 St,,,,,,False,2017-07-11 03:55:47 AM,
2017-07-11 03:59:10 AM,3223,E 55 St & 3 Ave,51,54,40.758996559605116,-73.96865397691727,In Service,1,0,E 55 St & 3 Ave,,,,,,False,2017-07-11 03:58:02 AM,
2017-07-11 03:59:10 AM,3224,W 13 St & Hudson St,38,39,40.73997354103409,-74.00513872504234,In Service,1,0,W 13 St & Hudson St,,,,,,False,2017-07-11 03:58:01 AM,
2017-07-11 03:59:10 AM,3225,Baldwin at Montgomery,2,14,40.7236589,-74.0641943,In Service,1,12,Baldwin at Montgomery,,,,,,False,2017-07-11 03:56:59 AM,
2017-07-11 03:59:10 AM,3226,W 82 St & Central Park West,31,45,40.78275,-73.97137,In Service,1,14,W 82 St & Central Park West,,,,,,False,2017-07-11 03:58:46 AM,
2017-07-11 03:59:10 AM,3231,E 67 St & Park Ave,39,39,40.76780080148132,-73.96592080593109,In Service,1,0,E 67 St & Park Ave,,,,,,False,2017-07-11 03:57:45 AM,
2017-07-11 03:59:10 AM,3232,Bond St & Fulton St,17,31,40.68962188790333,-73.98304268717766,In Service,1,14,Bond St & Fulton St,,,,,,False,2017-07-11 03:56:05 AM,
2017-07-11 03:59:10 AM,3233,E 48 St & 5 Ave,38,39,40.75724567911726,-73.97805914282799,In Service,1,0,E 48 St & 5 Ave,,,,,,False,2017-07-11 03:58:27 AM,
2017-07-11 03:59:10 AM,3235,E 41 St & Madison Ave,29,31,40.752165280621966,-73.97992193698882,In Service,1,0,E 41 St & Madison Ave,,,,,,False,2017-07-11 03:56:59 AM,
2017-07-11 03:59:10 AM,3236,W 42 St & Dyer Ave,0,33,40.75898481399634,-73.99379968643188,In Service,1,33,W 42 St & Dyer Ave,,,,,,False,2017-07-11 03:58:10 AM,
2017-07-11 03:59:10 AM,3238,E 80 St & 2 Ave,36,37,40.77391390238118,-73.9543953537941,In Service,1,1,E 80 St & 2 Ave,,,,,,False,2017-07-11 03:56:31 AM,
2017-07-11 03:59:10 AM,3241,Monroe St & Tompkins Ave,1,19,40.686203,-73.944694,In Service,1,17,Monroe St & Tompkins Ave,,,,,,False,2017-07-11 03:55:48 AM,
2017-07-11 03:59:10 AM,3242,Schermerhorn St & Court St,24,39,40.69102925677968,-73.99183362722397,In Service,1,15,Schermerhorn St & Court St,,,,,,False,2017-07-11 03:58:09 AM,
2017-07-11 03:59:10 AM,3243,E 58 St & 1 Ave,29,29,40.75892386377695,-73.96226227283478,In Service,1,0,E 58 St & 1 Ave,,,,,,False,2017-07-11 03:57:42 AM,
2017-07-11 03:59:10 AM,3244,University Pl & E 8 St,30,31,40.73143724085228,-73.99490341544151,In Service,1,0,University Pl & E 8 St,,,,,,False,2017-07-11 03:58:27 AM,
2017-07-11 03:59:10 AM,3249,Verona Pl & Fulton St,18,19,40.6803560840434,-73.9476791024208,In Service,1,1,Verona Pl & Fulton St,,,,,,False,2017-07-11 03:55:31 AM,
2017-07-11 03:59:10 AM,3254,Soissons Landing,5,29,40.69231660719192,-74.01486575603485,In Service,1,21,Soissons Landing,,,,,,False,2017-07-11 03:55:58 AM,
2017-07-11 03:59:10 AM,3255,8 Ave & W 31 St,17,19,40.7505853470215,-73.9946848154068,In Service,1,1,8 Ave & W 31 St,,,,,,False,2017-07-11 03:56:15 AM,
2017-07-11 03:59:10 AM,3256,Pier 40 - Hudson River Park,14,22,40.7277140777778,-74.01129573583603,In Service,1,0,Pier 40 - Hudson River Park,,,,,,False,2017-07-11 03:58:55 AM,
2017-07-11 03:59:10 AM,3258,W 27 St & 10 Ave,32,37,40.75018156325683,-74.00218427181244,In Service,1,5,W 27 St & 10 Ave,,,,,,False,2017-07-11 03:57:53 AM,
2017-07-11 03:59:10 AM,3259,9 Ave & W 28 St,23,27,40.74937024193277,-73.99923384189606,In Service,1,3,9 Ave & W 28 St,,,,,,False,2017-07-11 03:56:20 AM,
